date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:46:42	34115/34115	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:46:37%20GMT	http://agiletemplate.herokuapp.com/account/general	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/account/general.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:46:42	1138/1138	---M--	200	added ('OK')	image/svg+xml	etag:%22472-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/tags/tags.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/tags/tags.svg	(from http://agiletemplate.herokuapp.com/dashboard)
09:46:45	1514718/1514718	---M-Z	200	added ('OK')	image/svg+xml	etag:%22295e5350d8bd8ef2523bfefe2597a957%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/SBO/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.svg	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
09:46:48	42333/42333	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:46:44%20GMT	http://agiletemplate.herokuapp.com/products/products	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/products/products.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:46:49	28159/28159	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:46:48%20GMT	http://agiletemplate.herokuapp.com/products/categories	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/products/categories.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:46:50	920/920	---M--	200	added ('OK')	image/svg+xml	etag:%22398-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/list/list.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/list/list.svg	(from http://agiletemplate.herokuapp.com/dashboard)
09:46:51	45577/45577	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:46:50%20GMT	http://agiletemplate.herokuapp.com/products/modifiers	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/products/modifiers.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:46:53	34185/34185	---M--	200	added ('OK')	image/gif	etag:%228589-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/tags/tags_200_transparent.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/tags/tags_200_transparent.gif	(from http://agiletemplate.herokuapp.com/dashboard)
09:46:53	29624/29624	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:46:52%20GMT	http://agiletemplate.herokuapp.com/inventory/purchase	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/inventory/purchase.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:46:55	40657/40657	---M--	200	added ('OK')	image/gif	etag:%229ed1-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/home/home_200_transparent.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/home/home_200_transparent.gif	(from http://agiletemplate.herokuapp.com/dashboard)
09:46:56	18200/18200	---M--	200	added ('OK')	image/gif	etag:%224718-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/list/list_200_transparent.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/list/list_200_transparent.gif	(from http://agiletemplate.herokuapp.com/dashboard)
09:46:56	26922/26922	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:46:54%20GMT	http://agiletemplate.herokuapp.com/inventory/transfer	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/inventory/transfer.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:46:57	28643/28643	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:46:55%20GMT	http://agiletemplate.herokuapp.com/inventory/stock	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/inventory/stock.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:46:58	26627/26627	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:46:57%20GMT	http://agiletemplate.herokuapp.com/inventory/counts	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/inventory/counts.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:02	43951/43951	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:46:58%20GMT	http://agiletemplate.herokuapp.com/inventory/history_all	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/inventory/history_all.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:02	42151/42151	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:46:58%20GMT	http://agiletemplate.herokuapp.com/inventory/valuation_all	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/inventory/valuation_all.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:03	2076/2076	---M--	200	added ('OK')	image/svg+xml	etag:%2281c-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/gears/gears.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/gears/gears.svg	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:03	26739/26739	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:47:00%20GMT	http://agiletemplate.herokuapp.com/productions/empty	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/productions/empty.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:04	1935/1935	---M--	200	added ('OK')	image/svg+xml	etag:%2278f-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/discount/discount.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/discount/discount.svg	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:04	75604/75604	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:46:59%20GMT	http://agiletemplate.herokuapp.com/inventory/planner_all	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/inventory/planner_all.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:07	26636/26636	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:47:05%20GMT	http://agiletemplate.herokuapp.com/discount/code	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/discount/code.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:07	26703/26703	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:47:06%20GMT	http://agiletemplate.herokuapp.com/discount/automatic	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/discount/automatic.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:08	1506/1506	---M--	200	added ('OK')	image/svg+xml	etag:%225e2-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/business-network/business-network.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/business-network/business-network.svg	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:10	42902/42902	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:47:08%20GMT	http://agiletemplate.herokuapp.com/suppliers/empty	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/suppliers/empty.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:11	37440/37440	---M--	200	added ('OK')	image/gif	etag:%229240-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/discount/discount_200_transparent.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/discount/discount_200_transparent.gif	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:11	46115/46115	---M--	200	added ('OK')	image/gif	etag:%22b423-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/gears/gears_200_transparent.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/gears/gears_200_transparent.gif	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:15	41449/41449	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:47:12%20GMT	http://agiletemplate.herokuapp.com/customers	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/customers.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:18	39054/39054	---M--	200	added ('OK')	image/gif	etag:%22988e-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/business-network/business-network_200_transparent.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/business-network/business-network_200_transparent.gif	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:19	66394/66394	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:47:12%20GMT	http://agiletemplate.herokuapp.com/employee/all	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/employee/all.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:19	65445/65445	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:47:14%20GMT	http://agiletemplate.herokuapp.com/employee/role	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/employee/role.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:20	1138/1138	---M--	200	added ('OK')	image/svg+xml	etag:%22472-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/calculator/calculator.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/calculator/calculator.svg	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:22	67328/67328	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:47:17%20GMT	http://agiletemplate.herokuapp.com/employee/schedule	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/employee/schedule.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:24	26840/26840	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:47:22%20GMT	http://agiletemplate.herokuapp.com/bookeeping/sales	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/bookeeping/sales.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:26	68670/68670	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:47:20%20GMT	http://agiletemplate.herokuapp.com/employee/payroll	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/employee/payroll.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:26	27576/27576	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:47:23%20GMT	http://agiletemplate.herokuapp.com/bookeeping/expenses	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/bookeeping/expenses.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:27	36533/36533	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:47:26%20GMT	http://agiletemplate.herokuapp.com/bookeeping/vat_all	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/bookeeping/vat_all.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:29	962/962	---M--	200	added ('OK')	image/svg+xml	etag:%223c2-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/combo-chart/combo-chart.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/combo-chart/combo-chart.svg	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:29	32898/32898	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:47:27%20GMT	http://agiletemplate.herokuapp.com/bookeeping/account_cash_lbp_empty	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/bookeeping/account_cash_lbp_empty.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:31	43733/43733	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:47:28%20GMT	http://agiletemplate.herokuapp.com/report	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/report.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:32	984/984	---M--	200	added ('OK')	image/svg+xml	etag:%223d8-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/gear/gear.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/gear/gear.svg	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:34	83164/83164	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:47:30%20GMT	http://agiletemplate.herokuapp.com/settings/general	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/settings/general.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:35	37116/37116	---M--	200	added ('OK')	image/gif	etag:%2290fc-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/calculator/calculator_200_transparent.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/calculator/calculator_200_transparent.gif	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:36	31913/31913	---M--	200	added ('OK')	image/gif	etag:%227ca9-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/combo-chart/combo-chart_200_transparent.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/combo-chart/combo-chart_200_transparent.gif	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:37	40236/40236	---M--	200	added ('OK')	image/gif	etag:%229d2c-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/gear/gear_200_transparent.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/gear/gear_200_transparent.gif	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:37	1435/1435	---M-Z	200	added ('OK')	image/svg+xml	etag:%225eb25fa3-59b%22	https://image.flaticon.com/icons/svg/2922/2922830.svg	C:/My%20Web%20Sites/SBO/image.flaticon.com/icons/svg/2922/2922830.svg	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:40	43590/43590	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:47:38%20GMT	http://agiletemplate.herokuapp.com/dashboard/activity	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/dashboard/activity.html	(from http://agiletemplate.herokuapp.com/dashboard)
09:47:57	40167/40167	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:47:57%20GMT	http://agiletemplate.herokuapp.com/account/security	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/account/security.html	(from http://agiletemplate.herokuapp.com/account/general)
09:47:57	3259/3259	---M--	200	added ('OK')	image/svg+xml	etag:%22cbb-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/upload-to-cloud/upload-to-cloud.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/upload-to-cloud/upload-to-cloud.svg	(from http://agiletemplate.herokuapp.com/account/general)
09:47:58	10913/10913	---M--	200	added ('OK')	image/gif	etag:%222aa1-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/upload-to-cloud/upload-to-cloud.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/upload-to-cloud/upload-to-cloud.gif	(from http://agiletemplate.herokuapp.com/account/general)
09:47:58	2215/2215	---M--	200	added ('OK')	application/javascript	etag:%228a7-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/js/office/account/general.js	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/js/office/account/general.js	(from http://agiletemplate.herokuapp.com/account/general)
09:48:14	2164321/2164321	---M--	200	added ('OK')	image/svg+xml	etag:%22210661-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/illustrations/Products-all-products.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/illustrations/Products-all-products.svg	(from http://agiletemplate.herokuapp.com/products/products)
09:48:17	1672/1672	---M--	200	added ('OK')	application/javascript	etag:%22688-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/js/office/products.empty.js	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/js/office/products.empty.js	(from http://agiletemplate.herokuapp.com/products/products)
09:48:19	238/238	---M--	200	added ('OK')	application/javascript	etag:%22ee-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/js/office/carousel.animate.js	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/js/office/carousel.animate.js	(from http://agiletemplate.herokuapp.com/products/products)
09:48:20	3590/3590	---M--	200	added ('OK')	application/javascript	etag:%22e06-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/js/tags.js	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/js/tags.js	(from http://agiletemplate.herokuapp.com/products/products)
09:48:23	113765/113765	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:48:00%20GMT	http://agiletemplate.herokuapp.com/products/products_all	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/products/products_all.html	(from http://agiletemplate.herokuapp.com/products/products)
09:48:24	99165/99165	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:48:01%20GMT	http://agiletemplate.herokuapp.com/products/products_new	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/products/products_new.html	(from http://agiletemplate.herokuapp.com/products/products)
09:48:24	46199/46199	---M--	200	added ('OK')	image/gif	etag:%22b477-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/animated-icons/upload-to-cloud/upload-to-cloud_200.gif	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/animated-icons/upload-to-cloud/upload-to-cloud_200.gif	(from http://agiletemplate.herokuapp.com/products/products)
09:48:28	502/502	---M--	200	added ('OK')	application/javascript	etag:%221f6-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/js/office/products.category.empty.js	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/js/office/products.category.empty.js	(from http://agiletemplate.herokuapp.com/products/categories)
09:48:30	893792/893792	---M--	200	added ('OK')	image/svg+xml	etag:%22da360-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/illustrations/Products-categories.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/illustrations/Products-categories.svg	(from http://agiletemplate.herokuapp.com/products/categories)
09:48:36	1185/1185	---M--	200	added ('OK')	text/css	etag:%224a1-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/css/products.modifier.css	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/css/products.modifier.css	(from http://agiletemplate.herokuapp.com/products/modifiers)
09:48:38	2907/2907	---M--	200	added ('OK')	text/css	etag:%22b5b-5bdc54ce77f00%22	http://agiletemplate.herokuapp.com/assets/css/multi-select.css	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/css/multi-select.css	(from http://agiletemplate.herokuapp.com/products/modifiers)
09:48:38	825199/825199	---M--	200	added ('OK')	image/svg+xml	etag:%22c976f-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/illustrations/Products-modifiers.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/illustrations/Products-modifiers.svg	(from http://agiletemplate.herokuapp.com/products/modifiers)
09:48:40	3975/3975	---M--	200	added ('OK')	application/javascript	etag:%22f87-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/js/office/products.modifier.empty.js	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/js/office/products.modifier.empty.js	(from http://agiletemplate.herokuapp.com/products/modifiers)
09:48:40	92983/92983	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:48:22%20GMT	http://agiletemplate.herokuapp.com/products/categories_all	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/products/categories_all.html	(from http://agiletemplate.herokuapp.com/products/categories)
09:48:49	8402/8402	---M--	200	added ('OK')	text/css	etag:%2220d2-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/libs/daterangepicker/daterangepicker.css	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/libs/daterangepicker/daterangepicker.css	(from http://agiletemplate.herokuapp.com/inventory/purchase)
09:48:58	2488139/2488139	---M--	200	added ('OK')	image/svg+xml	etag:%2225f74b-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/illustrations/Inventory-purchase-orders.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/illustrations/Inventory-purchase-orders.svg	(from http://agiletemplate.herokuapp.com/inventory/purchase)
09:48:59	94466/94466	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:48:28%20GMT	http://agiletemplate.herokuapp.com/products/modifiers_all	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/products/modifiers_all.html	(from http://agiletemplate.herokuapp.com/products/modifiers)
09:49:01	364/364	---M--	200	added ('OK')	application/javascript	etag:%2216c-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/js/inventory.purchase.js	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/js/inventory.purchase.js	(from http://agiletemplate.herokuapp.com/inventory/purchase)
09:49:05	77718/77718	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:48:42%20GMT	http://agiletemplate.herokuapp.com/inventory/purchase_new	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/inventory/purchase_new.html	(from http://agiletemplate.herokuapp.com/inventory/purchase)
09:49:05	33529/33529	---M--	200	added ('OK')	application/javascript	etag:%2282f9-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/libs/bootstrap-datepicker/dist/js/bootstrap-datepicker.min.js	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/libs/bootstrap-datepicker/dist/js/bootstrap-datepicker.min.js	(from http://agiletemplate.herokuapp.com/inventory/purchase)
09:49:20	64271/64271	---M--	200	added ('OK')	application/javascript	etag:%22fb0f-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/libs/daterangepicker/daterangepicker.js	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/libs/daterangepicker/daterangepicker.js	(from http://agiletemplate.herokuapp.com/inventory/purchase)
09:49:21	2643930/2643930	---M--	200	added ('OK')	image/svg+xml	etag:%222857da-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/illustrations/Inventory-transfer-order.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/illustrations/Inventory-transfer-order.svg	(from http://agiletemplate.herokuapp.com/inventory/transfer)
09:49:30	47151/47151	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:49:07%20GMT	http://agiletemplate.herokuapp.com/inventory/transfer_new	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/inventory/transfer_new.html	(from http://agiletemplate.herokuapp.com/inventory/transfer)
09:49:35	1807142/1807142	---M--	200	added ('OK')	image/svg+xml	etag:%221b9326-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/illustrations/Inventory-%20stock-adjustment.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/illustrations/Inventory-%20stock-adjustment.svg	(from http://agiletemplate.herokuapp.com/inventory/stock)
09:49:37	52693/52693	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:49:14%20GMT	http://agiletemplate.herokuapp.com/inventory/transfer_all	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/inventory/transfer_all.html	(from http://agiletemplate.herokuapp.com/inventory/transfer)
09:49:37	51465/51465	---M-Z	200	added ('OK')	application/javascript	etag:W/%22c909-Mv32cwvjRTjgk3jsbMVSKdmnAVE%22	https://cdn.jsdelivr.net/momentjs/latest/moment.min.js	C:/My%20Web%20Sites/SBO/cdn.jsdelivr.net/momentjs/latest/moment.min.js	(from http://agiletemplate.herokuapp.com/inventory/transfer)
09:49:50	1558512/1558512	---M--	200	added ('OK')	image/svg+xml	etag:%2217c7f0-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/illustrations/Inventory-inventory-counts.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/illustrations/Inventory-inventory-counts.svg	(from http://agiletemplate.herokuapp.com/inventory/counts)
09:49:50	37236/37236	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:49:32%20GMT	http://agiletemplate.herokuapp.com/inventory/stock_new	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/inventory/stock_new.html	(from http://agiletemplate.herokuapp.com/inventory/stock)
09:49:51	41029/41029	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:49:37%20GMT	http://agiletemplate.herokuapp.com/inventory/stock_all	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/inventory/stock_all.html	(from http://agiletemplate.herokuapp.com/inventory/stock)
09:49:53	63424/63424	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:49:40%20GMT	http://agiletemplate.herokuapp.com/inventory/counts_new	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/inventory/counts_new.html	(from http://agiletemplate.herokuapp.com/inventory/counts)
09:49:54	45503/45503	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:49:51%20GMT	http://agiletemplate.herokuapp.com/inventory/counts_all	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/inventory/counts_all.html	(from http://agiletemplate.herokuapp.com/inventory/counts)
09:49:58	36224/36224	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:49:55%20GMT	http://agiletemplate.herokuapp.com/inventory/purchase_receive	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/inventory/purchase_receive.html	(from http://agiletemplate.herokuapp.com/inventory/history_all)
09:50:02	100800/100800	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:49:54%20GMT	http://agiletemplate.herokuapp.com/products/products_edit	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/products/products_edit.html	(from http://agiletemplate.herokuapp.com/inventory/history_all)
09:50:07	36345/36345	---MC-	200	added ('OK')	text/html	date:Thu,%2029%20Apr%202021%2016:49:59%20GMT	http://agiletemplate.herokuapp.com/inventory/stock_detail_DL	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/inventory/stock_detail_DL.html	(from http://agiletemplate.herokuapp.com/inventory/history_all)
09:50:16	2130779/2130779	---M--	200	added ('OK')	image/svg+xml	etag:%2220835b-5bdc54cf6c140%22	http://agiletemplate.herokuapp.com/assets/img/illustrations/Productions.svg	C:/My%20Web%20Sites/SBO/agiletemplate.herokuapp.com/assets/img/illustrations/Productions.svg	(from http://agiletemplate.herokuapp.com/productions/empty)
